scenario,index_name,station_id,early_count,late_count,change_days,change_rate_pp
fixed_w11_t7_raw,cool_days,40782,32.705882352941174,20.647058823529413,-12.058823529411761,-3.359708401220935
fixed_w11_t7_raw,cool_days,40783,33.8235294117647,20.0,-13.823529411764703,-3.84584023793027
fixed_w11_t7_raw,cool_days,40785,33.588235294117645,24.41176470588235,-9.176470588235293,-2.5977237502120474
fixed_w11_t7_raw,cool_days,40789,34.411764705882355,25.41176470588235,-9.000000000000004,-2.4916165216978587
fixed_w11_t7_raw,cool_days,40791,34.8235294117647,22.176470588235293,-12.64705882352941,-3.5087185294523904
fixed_w11_t7_raw,cool_days,40792,34.529411764705884,32.411764705882355,-2.117647058823529,-0.6135960301275709
fixed_w11_t7_raw,cool_days,40793,34.23529411764706,21.941176470588236,-12.294117647058822,-3.4816251395005793
fixed_w11_t7_raw,cool_days,40794,32.529411764705884,21.11764705882353,-11.411764705882355,-3.167901695784595
fixed_w11_t7_raw,cool_days,40796,32.294117647058826,15.588235294117647,-16.70588235294118,-4.6125706826197925
fixed_w11_t7_raw,cool_days,40797,33.23529411764706,15.352941176470589,-17.88235294117647,-4.981731316707667
fixed_w11_t7_raw,cool_days,40798,33.411764705882355,20.58823529411765,-12.823529411764707,-3.539566586968471
fixed_w11_t7_raw,cool_days,40802,33.1764705882353,26.352941176470587,-6.82352941176471,-1.8826324134006995
fixed_w11_t7_raw,cool_days,40809,34.1764705882353,25.764705882352942,-8.411764705882355,-2.3481033937279303
fixed_w11_t7_raw,cool_days,40810,33.411764705882355,17.529411764705884,-15.882352941176471,-4.396990657513841
fixed_w11_t7_raw,cool_days,40811,32.88235294117647,21.764705882352942,-11.117647058823529,-3.035220352817144
fixed_w11_t7_raw,cool_days,40812,31.647058823529413,20.176470588235293,-11.47058823529412,-3.2041634212548127
fixed_w11_t7_raw,cool_days,40813,33.0,18.176470588235293,-14.823529411764707,-4.0600833229338615
fixed_w11_t7_raw,cool_days,40818,33.11764705882353,32.294117647058826,-0.823529411764703,-0.2308213011089908
fixed_w11_t7_raw,cool_days,40821,34.64705882352941,28.764705882352942,-5.882352941176471,-1.628953151042639
fixed_w11_t7_raw,cool_days,40827,33.76470588235294,22.058823529411764,-11.705882352941178,-3.3069190885968984
fixed_w11_t7_raw,cool_days,40829,33.8235294117647,21.0,-12.823529411764703,-3.532830584932335
fixed_w11_t7_raw,cool_days,40831,33.88235294117647,18.352941176470587,-15.529411764705884,-4.2683559460263325
fixed_w11_t7_raw,cool_days,40832,33.05882352941177,22.294117647058822,-10.764705882352946,-3.005813472526242
fixed_w11_t7_raw,cool_days,40839,32.8235294117647,27.529411764705884,-5.294117647058819,-1.3891061388237382
fixed_w11_t7_raw,cool_days,40841,33.705882352941174,29.058823529411764,-4.6470588235294095,-1.2838695325781142
fixed_w11_t7_raw,cool_days,40844,33.05882352941177,21.823529411764707,-11.235294117647062,-3.084172292539857
fixed_w11_t7_raw,cool_days,40847,32.8235294117647,18.352941176470587,-14.470588235294116,-3.967544380150504
fixed_w11_t7_raw,cool_days,40848,32.588235294117645,21.705882352941178,-10.882352941176467,-2.9882022999804203
fixed_w11_t7_raw,cool_days,40849,34.0,25.058823529411764,-8.941176470588236,-2.405399930481088
fixed_w11_t7_raw,cool_days,40851,33.0,30.823529411764707,-2.1764705882352935,-0.6016144765634319
fixed_w11_t7_raw,cool_days,40853,32.294117647058826,26.88235294117647,-5.411764705882355,-1.4593504606061227
fixed_w11_t7_raw,cool_days,40854,34.411764705882355,21.41176470588235,-13.000000000000004,-3.596354173984783
fixed_w11_t7_raw,cool_days,40856,34.8235294117647,25.235294117647058,-9.588235294117645,-2.656582424946369
fixed_w11_t7_raw,cool_days,40857,31.11764705882353,9.647058823529411,-21.470588235294116,-6.047986920961413
fixed_w11_t7_raw,cool_days,40858,29.705882352941178,23.058823529411764,-6.647058823529413,-1.8789594821232685
fixed_w11_t7_raw,cool_days,40859,32.05882352941177,26.235294117647058,-5.82352941176471,-1.591842748373053
fixed_w11_t7_raw,cool_days,40870,33.64705882352941,23.941176470588236,-9.705882352941178,-2.7214772868950137
fixed_w11_t7_raw,cool_days,40873,31.823529411764707,22.352941176470587,-9.47058823529412,-2.61648938228599
fixed_w11_t7_raw,cool_days,40875,32.35294117647059,19.941176470588236,-12.411764705882351,-3.4199449816361707
fixed_w11_t7_raw,cool_days,40876,31.941176470588236,14.882352941176471,-17.058823529411764,-4.677496538990144
fixed_w11_t7_raw,cool_days,40877,32.94117647058823,29.294117647058822,-3.6470588235294095,-0.9872846929010173
fixed_w11_t7_raw,cool_days,40878,34.23529411764706,26.58823529411765,-7.6470588235294095,-2.1128034046769617
fixed_w11_t7_raw,cool_days,40879,33.294117647058826,25.294117647058822,-8.000000000000004,-2.1977709562334535
fixed_w11_t7_raw,cool_days,40882,29.941176470588236,16.705882352941178,-13.235294117647058,-3.634952625804286
fixed_w11_t7_raw,cool_days,40883,32.64705882352941,11.647058823529411,-21.0,-5.765355477178146
fixed_w11_t7_raw,cool_days,40889,31.647058823529413,14.235294117647058,-17.411764705882355,-5.09757628831901
fixed_w11_t7_raw,cool_days,40890,30.705882352941178,10.705882352941176,-20.0,-5.502846525303684
fixed_w11_t7_raw,cool_days,40893,31.941176470588236,17.58823529411765,-14.352941176470587,-3.9502736773128353
fixed_w11_t7_raw,cool_days,40898,31.294117647058822,19.823529411764707,-11.470588235294116,-3.1552305225916486
fixed_w11_t7_raw,cool_days,99407,34.11764705882353,27.647058823529413,-6.470588235294116,-1.7262180699230987
fixed_w11_t7_raw,cool_days,99459,33.0,18.294117647058822,-14.705882352941178,-4.016776043200612
fixed_w11_t7_raw,cool_nights,40700,31.647058823529413,31.352941176470587,-0.29411764705882604,-0.5970501635266316
fixed_w11_t7_raw,cool_nights,40701,32.05882352941177,21.41176470588235,-10.647058823529417,-3.432654523405021
fixed_w11_t7_raw,cool_nights,40702,31.0,21.529411764705884,-9.470588235294116,-3.112874922780896
fixed_w11_t7_raw,cool_nights,40703,31.941176470588236,18.941176470588236,-13.0,-3.9976151080458227
fixed_w11_t7_raw,cool_nights,40704,32.88235294117647,25.176470588235293,-7.7058823529411775,-2.5511765085036995
fixed_w11_t7_raw,cool_nights,40706,33.0,35.76470588235294,2.764705882352942,0.4853706718992825
fixed_w11_t7_raw,cool_nights,40708,33.411764705882355,16.941176470588236,-16.47058823529412,-5.0882144167756564
fixed_w11_t7_raw,cool_nights,40709,33.1764705882353,27.235294117647058,-5.941176470588239,-1.7312737716417148
fixed_w11_t7_raw,cool_nights,40710,33.05882352941177,24.764705882352942,-8.294117647058826,-2.566571878785912
fixed_w11_t7_raw,cool_nights,40712,32.23529411764706,37.705882352941174,5.470588235294116,1.2949830545257655
fixed_w11_t7_raw,cool_nights,40713,32.411764705882355,23.58823529411765,-8.823529411764707,-2.77576966481711
fixed_w11_t7_raw,cool_nights,40716,32.35294117647059,17.294117647058822,-15.058823529411764,-4.689897417711327
fixed_w11_t7_raw,cool_nights,40717,33.705882352941174,17.529411764705884,-16.17647058823529,-4.866621994569625
fixed_w11_t7_raw,cool_nights,40718,31.0,26.470588235294116,-4.529411764705884,-1.7526019726723794
fixed_w11_t7_raw,cool_nights,40719,33.11764705882353,19.11764705882353,-14.0,-4.110321656723789
fixed_w11_t7_raw,cool_nights,40723,32.88235294117647,35.05882352941177,2.176470588235297,0.25067401237260256
fixed_w11_t7_raw,cool_nights,40724,30.58823529411765,8.764705882352942,-21.823529411764707,-6.468712235878427
fixed_w11_t7_raw,cool_nights,40726,31.88235294117647,23.58823529411765,-8.294117647058822,-2.591266534929729
fixed_w11_t7_raw,cool_nights,40727,32.88235294117647,17.823529411764707,-15.058823529411764,-4.607631943444238
fixed_w11_t7_raw,cool_nights,40728,32.88235294117647,24.176470588235293,-8.705882352941178,-2.717522684785618
fixed_w11_t7_raw,cool_nights,40729,33.76470588235294,16.529411764705884,-17.235294117647058,-5.019296447406758
fixed_w11_t7_raw,cool_nights,40730,32.88235294117647,17.764705882352942,-15.117647058823529,-4.4762352434238615
fixed_w11_t7_raw,cool_nights,40731,33.05882352941177,22.176470588235293,-10.882352941176475,-3.049416086671541
fixed_w11_t7_raw,cool_nights,40732,33.23529411764706,16.764705882352942,-16.470588235294116,-4.596601112998635
fixed_w11_t7_raw,cool_nights,40734,32.88235294117647,15.176470588235293,-17.705882352941178,-4.923217401092882
fixed_w11_t7_raw,cool_nights,40736,33.294117647058826,18.647058823529413,-14.647058823529413,-4.210217598882702
fixed_w11_t7_raw,cool_nights,40737,33.64705882352941,32.94117647058823,-0.7058823529411811,-0.3110058871466297
fixed_w11_t7_raw,cool_nights,40738,33.23529411764706,53.529411764705884,20.294117647058826,5.485163503657242
fixed_w11_t7_raw,cool_nights,40739,33.76470588235294,34.0,0.235294117647058,0.004909683384410002
fixed_w11_t7_raw,cool_nights,40740,33.411764705882355,82.11764705882354,48.70588235294118,13.36618584421287
fixed_w11_t7_raw,cool_nights,40741,33.94117647058823,27.235294117647058,-6.705882352941174,-2.001570276803701
fixed_w11_t7_raw,cool_nights,40743,34.76470588235294,22.352941176470587,-12.411764705882355,-3.5098435582018714
fixed_w11_t7_raw,cool_nights,40745,34.411764705882355,23.41176470588235,-11.000000000000004,-3.155461762696808
fixed_w11_t7_raw,cool_nights,40746,33.88235294117647,37.0,3.117647058823529,0.705548774330298
fixed_w11_t7_raw,cool_nights,40747,31.58823529411765,19.941176470588236,-11.647058823529413,-3.69020162709125
fixed_w11_t7_raw,cool_nights,40748,32.588235294117645,20.529411764705884,-12.058823529411761,-3.837923982385237
fixed_w11_t7_raw,cool_nights,40749,32.23529411764706,27.88235294117647,-4.352941176470587,-1.4602841314752064
fixed_w11_t7_raw,cool_nights,40751,32.588235294117645,22.11764705882353,-10.470588235294116,-2.918834346230587
fixed_w11_t7_raw,cool_nights,40752,33.1764705882353,23.764705882352942,-9.411764705882355,-2.6938358873068546
fixed_w11_t7_raw,cool_nights,40754,33.588235294117645,26.41176470588235,-7.1764705882352935,-2.0802856375472807
fixed_w11_t7_raw,cool_nights,40755,33.23529411764706,31.176470588235293,-2.0588235294117645,-0.5605173846383185
fixed_w11_t7_raw,cool_nights,40757,33.64705882352941,26.764705882352942,-6.882352941176471,-1.9446245236658672
fixed_w11_t7_raw,cool_nights,40758,32.705882352941174,9.0,-23.705882352941174,-6.672752103350215
fixed_w11_t7_raw,cool_nights,40762,35.411764705882355,26.352941176470587,-9.058823529411768,-2.548994947175399
fixed_w11_t7_raw,cool_nights,40763,34.470588235294116,28.58823529411765,-5.8823529411764675,-1.6626169572029932
fixed_w11_t7_raw,cool_nights,40764,31.941176470588236,16.647058823529413,-15.294117647058822,-4.712985640815255
fixed_w11_t7_raw,cool_nights,40765,32.11764705882353,13.470588235294118,-18.647058823529413,-5.339558592577104
fixed_w11_t7_raw,cool_nights,40766,33.470588235294116,18.352941176470587,-15.117647058823529,-4.459249578310148
fixed_w11_t7_raw,cool_nights,40768,32.35294117647059,26.0,-6.352941176470587,-2.0902712729798747
fixed_w11_t7_raw,cool_nights,40769,29.529411764705884,21.176470588235293,-8.35294117647059,-2.7522304097908554
fixed_w11_t7_raw,cool_nights,40770,31.529411764705884,18.823529411764707,-12.705882352941178,-3.5670509744411385
fixed_w11_t7_raw,cool_nights,40771,30.705882352941178,18.352941176470587,-12.35294117647059,-3.7934881835022303
fixed_w11_t7_raw,cool_nights,40772,32.94117647058823,14.294117647058824,-18.647058823529406,-5.602955309201871
fixed_w11_t7_raw,cool_nights,40774,32.0,12.705882352941176,-19.294117647058826,-5.803420613330168
fixed_w11_t7_raw,cool_nights,40778,33.88235294117647,26.058823529411764,-7.8235294117647065,-2.3509777605175843
fixed_w11_t7_raw,cool_nights,40779,32.705882352941174,19.823529411764707,-12.882352941176467,-4.045523293972594
fixed_w11_t7_raw,cool_nights,40780,33.1764705882353,54.23529411764706,21.05882352941176,5.737286254327099
fixed_w11_t7_raw,cool_nights,40782,31.58823529411765,21.176470588235293,-10.411764705882355,-3.188184641826239
fixed_w11_t7_raw,cool_nights,40783,32.470588235294116,17.58823529411765,-14.882352941176467,-4.373792112311141
fixed_w11_t7_raw,cool_nights,40785,32.94117647058823,18.058823529411764,-14.882352941176467,-4.122331205943971
fixed_w11_t7_raw,cool_nights,40789,33.76470588235294,15.470588235294118,-18.294117647058826,-5.100745535506839
fixed_w11_t7_raw,cool_nights,40791,32.64705882352941,22.176470588235293,-10.47058823529412,-3.033345502212896
fixed_w11_t7_raw,cool_nights,40792,34.23529411764706,16.470588235294116,-17.764705882352942,-4.907573333263739
fixed_w11_t7_raw,cool_nights,40793,33.0,21.11764705882353,-11.882352941176471,-3.4536882944583542
fixed_w11_t7_raw,cool_nights,40794,33.294117647058826,17.294117647058822,-16.000000000000004,-4.537353062890809
fixed_w11_t7_raw,cool_nights,40796,32.411764705882355,20.941176470588236,-11.47058823529412,-3.291129130873304
fixed_w11_t7_raw,cool_nights,40797,32.05882352941177,29.529411764705884,-2.529411764705884,-1.0556191355148616
fixed_w11_t7_raw,cool_nights,40798,33.35294117647059,64.70588235294117,31.352941176470587,8.523458867678707
fixed_w11_t7_raw,cool_nights,40802,31.529411764705884,57.8235294117647,26.29411764705882,7.052992589705013
fixed_w11_t7_raw,cool_nights,40809,34.529411764705884,31.11764705882353,-3.411764705882355,-0.9732979343694002
fixed_w11_t7_raw,cool_nights,40810,33.529411764705884,13.294117647058824,-20.235294117647058,-5.7143800168577386
fixed_w11_t7_raw,cool_nights,40811,33.470588235294116,25.705882352941178,-7.7647058823529385,-2.1640992692194034
fixed_w11_t7_raw,cool_nights,40812,31.58823529411765,20.823529411764707,-10.764705882352942,-3.255497943847727
fixed_w11_t7_raw,cool_nights,40813,33.411764705882355,16.352941176470587,-17.058823529411768,-4.826484056722997
fixed_w11_t7_raw,cool_nights,40818,33.470588235294116,21.58823529411765,-11.882352941176467,-3.3113451971785066
fixed_w11_t7_raw,cool_nights,40821,33.94117647058823,15.647058823529411,-18.29411764705882,-5.088399623654723
fixed_w11_t7_raw,cool_nights,40827,33.588235294117645,30.058823529411764,-3.5294117647058805,-1.0897546904915973
fixed_w11_t7_raw,cool_nights,40829,32.294117647058826,30.705882352941178,-1.5882352941176485,-0.46675761806319116
fixed_w11_t7_raw,cool_nights,40831,32.94117647058823,15.058823529411764,-17.882352941176467,-4.9025999105036
fixed_w11_t7_raw,cool_nights,40832,32.411764705882355,16.235294117647058,-16.176470588235297,-4.69213610978021
fixed_w11_t7_raw,cool_nights,40839,31.705882352941178,20.294117647058822,-11.411764705882355,-3.1793187337121402
fixed_w11_t7_raw,cool_nights,40841,32.88235294117647,19.176470588235293,-13.705882352941178,-3.8123497809169464
fixed_w11_t7_raw,cool_nights,40844,31.058823529411764,69.3529411764706,38.294117647058826,10.23481945870798
fixed_w11_t7_raw,cool_nights,40847,32.8235294117647,18.058823529411764,-14.764705882352938,-4.1476298328038235
fixed_w11_t7_raw,cool_nights,40848,33.705882352941174,58.76470588235294,25.058823529411768,6.824748581712392
fixed_w11_t7_raw,cool_nights,40849,32.64705882352941,31.941176470588236,-0.7058823529411775,-0.12980657602279244
fixed_w11_t7_raw,cool_nights,40851,32.35294117647059,29.88235294117647,-2.470588235294116,-0.7188207038624075
fixed_w11_t7_raw,cool_nights,40853,31.823529411764707,14.176470588235293,-17.647058823529413,-4.853869130631013
fixed_w11_t7_raw,cool_nights,40854,33.35294117647059,19.823529411764707,-13.52941176470588,-3.735785459381429
fixed_w11_t7_raw,cool_nights,40856,34.76470588235294,26.529411764705884,-8.235294117647058,-2.308646678338661
fixed_w11_t7_raw,cool_nights,40857,31.058823529411764,14.176470588235293,-16.88235294117647,-4.824454087574308
fixed_w11_t7_raw,cool_nights,40858,29.41176470588235,14.470588235294118,-14.941176470588234,-4.196038532804953
fixed_w11_t7_raw,cool_nights,40859,30.529411764705884,12.764705882352942,-17.764705882352942,-4.892215588689821
fixed_w11_t7_raw,cool_nights,40870,33.588235294117645,18.705882352941178,-14.882352941176467,-4.11438324382302
fixed_w11_t7_raw,cool_nights,40873,32.8235294117647,18.58823529411765,-14.235294117647054,-3.993407961204632
fixed_w11_t7_raw,cool_nights,40875,31.941176470588236,30.0,-1.9411764705882355,-0.5539479658976312
fixed_w11_t7_raw,cool_nights,40876,33.470588235294116,24.941176470588236,-8.52941176470588,-2.3533366006444902
fixed_w11_t7_raw,cool_nights,40877,31.764705882352942,28.0,-3.764705882352942,-1.0468216453212174
fixed_w11_t7_raw,cool_nights,40878,33.76470588235294,22.941176470588236,-10.823529411764707,-2.985907336138088
fixed_w11_t7_raw,cool_nights,40879,32.94117647058823,29.529411764705884,-3.411764705882348,-0.955087330517296
fixed_w11_t7_raw,cool_nights,40882,29.941176470588236,7.529411764705882,-22.411764705882355,-6.163011458588129
fixed_w11_t7_raw,cool_nights,40883,31.823529411764707,16.529411764705884,-15.294117647058822,-4.231928397150543
fixed_w11_t7_raw,cool_nights,40889,30.0,19.58823529411765,-10.411764705882351,-3.3547204119084846
fixed_w11_t7_raw,cool_nights,40890,31.823529411764707,28.705882352941178,-3.117647058823529,-0.9307305167630897
fixed_w11_t7_raw,cool_nights,40893,32.529411764705884,17.941176470588236,-14.588235294117649,-4.154899160385527
fixed_w11_t7_raw,cool_nights,40898,30.176470588235293,10.352941176470589,-19.823529411764703,-5.445339096719948
fixed_w11_t7_raw,cool_nights,99407,33.64705882352941,24.470588235294116,-9.176470588235297,-2.7017881078052994
fixed_w11_t7_raw,cool_nights,99459,32.76470588235294,17.294117647058822,-15.47058823529412,-4.343542372638452
fixed_w11_t7_raw,warm_days,40700,34.11764705882353,52.35294117647059,18.235294117647058,4.838019826332671
fixed_w11_t7_raw,warm_days,40701,32.88235294117647,68.17647058823529,35.29411764705882,9.654204741253741
fixed_w11_t7_raw,warm_days,40702,33.8235294117647,64.17647058823529,30.352941176470587,8.269916522951997
fixed_w11_t7_raw,warm_days,40703,33.8235294117647,74.82352941176471,41.00000000000001,11.177455179105555
fixed_w11_t7_raw,warm_days,40704,33.588235294117645,65.29411764705883,31.70588235294118,8.558177158061495
fixed_w11_t7_raw,warm_days,40706,33.76470588235294,61.470588235294116,27.705882352941174,7.545784129375848
fixed_w11_t7_raw,warm_days,40708,33.76470588235294,58.529411764705884,24.764705882352942,6.572038998954
fixed_w11_t7_raw,warm_days,40709,33.529411764705884,64.94117647058823,31.411764705882348,8.589103302982426
fixed_w11_t7_raw,warm_days,40710,32.8235294117647,59.94117647058823,27.11764705882353,7.369695038732706
fixed_w11_t7_raw,warm_days,40712,33.411764705882355,79.58823529411765,46.1764705882353,12.62682190138403
fixed_w11_t7_raw,warm_days,40713,32.64705882352941,99.05882352941177,66.41176470588235,18.22178389115033
fixed_w11_t7_raw,warm_days,40716,32.88235294117647,68.82352941176471,35.94117647058824,9.786599711710608
fixed_w11_t7_raw,warm_days,40717,33.1764705882353,74.6470588235294,41.47058823529411,11.296154910319636
fixed_w11_t7_raw,warm_days,40718,31.764705882352942,115.0,83.23529411764706,22.482979620820128
fixed_w11_t7_raw,warm_days,40719,33.35294117647059,46.8235294117647,13.470588235294116,3.5140757262864586
fixed_w11_t7_raw,warm_days,40723,33.05882352941177,57.23529411764706,24.17647058823529,6.3782448864449215
fixed_w11_t7_raw,warm_days,40724,31.235294117647058,76.05882352941177,44.82352941176471,12.189777007789992
fixed_w11_t7_raw,warm_days,40726,33.35294117647059,74.6470588235294,41.29411764705882,11.319452268575416
fixed_w11_t7_raw,warm_days,40727,32.35294117647059,68.29411764705883,35.94117647058824,9.761588008626683
fixed_w11_t7_raw,warm_days,40728,32.705882352941174,68.41176470588235,35.705882352941174,9.887304654083406
fixed_w11_t7_raw,warm_days,40729,32.588235294117645,93.70588235294117,61.11764705882353,16.87465814444394
fixed_w11_t7_raw,warm_days,40730,33.294117647058826,68.88235294117646,35.58823529411764,9.786870182193198
fixed_w11_t7_raw,warm_days,40731,32.64705882352941,65.58823529411765,32.94117647058824,8.978608511795153
fixed_w11_t7_raw,warm_days,40732,33.05882352941177,82.29411764705883,49.23529411764706,13.406968091999191
fixed_w11_t7_raw,warm_days,40734,33.470588235294116,76.23529411764706,42.76470588235294,11.686781813114223
fixed_w11_t7_raw,warm_days,40736,32.588235294117645,59.1764705882353,26.588235294117652,7.180312141619785
fixed_w11_t7_raw,warm_days,40737,34.470588235294116,67.47058823529412,33.0,8.977834687506105
fixed_w11_t7_raw,warm_days,40738,34.94117647058823,71.41176470588235,36.470588235294116,9.970373890223449
fixed_w11_t7_raw,warm_days,40739,32.529411764705884,48.470588235294116,15.941176470588232,4.343490704745568
fixed_w11_t7_raw,warm_days,40740,34.588235294117645,52.294117647058826,17.70588235294118,4.79204848788029
fixed_w11_t7_raw,warm_days,40741,34.94117647058823,68.58823529411765,33.64705882352942,9.170732196827544
fixed_w11_t7_raw,warm_days,40743,33.411764705882355,55.0,21.588235294117645,5.871635117246651
fixed_w11_t7_raw,warm_days,40745,34.76470588235294,62.05882352941177,27.294117647058826,7.37717649398013
fixed_w11_t7_raw,warm_days,40746,34.11764705882353,61.0,26.88235294117647,7.329788312255275
fixed_w11_t7_raw,warm_days,40747,32.411764705882355,80.6470588235294,48.23529411764705,13.150088902945361
fixed_w11_t7_raw,warm_days,40748,31.529411764705884,80.17647058823529,48.647058823529406,13.267167936215277
fixed_w11_t7_raw,warm_days,40749,32.0,83.05882352941177,51.05882352941177,13.944419638329883
fixed_w11_t7_raw,warm_days,40751,31.88235294117647,84.11764705882354,52.235294117647065,14.414789571786146
fixed_w11_t7_raw,warm_days,40752,31.529411764705884,66.17647058823529,34.647058823529406,9.558287248988776
fixed_w11_t7_raw,warm_days,40754,31.294117647058822,44.8235294117647,13.52941176470588,3.6275443872627307
fixed_w11_t7_raw,warm_days,40755,31.11764705882353,60.470588235294116,29.352941176470587,8.18873227734201
fixed_w11_t7_raw,warm_days,40757,32.470588235294116,61.588235294117645,29.11764705882353,8.037389301323795
fixed_w11_t7_raw,warm_days,40758,32.294117647058826,42.294117647058826,10.0,2.6880012371673594
fixed_w11_t7_raw,warm_days,40762,33.470588235294116,71.76470588235294,38.294117647058826,10.430658066623506
fixed_w11_t7_raw,warm_days,40763,32.94117647058823,60.76470588235294,27.82352941176471,7.6491113609869466
fixed_w11_t7_raw,warm_days,40764,32.23529411764706,76.0,43.76470588235294,12.004593136960683
fixed_w11_t7_raw,warm_days,40765,32.470588235294116,68.88235294117646,36.41176470588235,10.109940170812632
fixed_w11_t7_raw,warm_days,40766,33.23529411764706,47.88235294117647,14.647058823529413,4.084951692404104
fixed_w11_t7_raw,warm_days,40768,32.0,70.76470588235294,38.76470588235294,10.713350326368898
fixed_w11_t7_raw,warm_days,40769,30.764705882352942,69.88235294117646,39.11764705882352,10.774377498386267
fixed_w11_t7_raw,warm_days,40770,30.529411764705884,76.6470588235294,46.11764705882352,12.693053364632702
fixed_w11_t7_raw,warm_days,40771,31.294117647058822,76.6470588235294,45.35294117647058,12.487969261240696
fixed_w11_t7_raw,warm_days,40772,31.823529411764707,82.05882352941177,50.23529411764706,13.847026996967484
fixed_w11_t7_raw,warm_days,40774,29.941176470588236,74.88235294117646,44.94117647058823,12.165462961569556
fixed_w11_t7_raw,warm_days,40778,33.05882352941177,62.705882352941174,29.647058823529406,8.081374713414506
fixed_w11_t7_raw,warm_days,40779,32.529411764705884,60.588235294117645,28.05882352941176,7.6462218842703695
fixed_w11_t7_raw,warm_days,40780,32.0,108.29411764705883,76.29411764705883,20.965765961677416
fixed_w11_t7_raw,warm_days,40782,31.529411764705884,79.17647058823529,47.647058823529406,13.009760478009285
fixed_w11_t7_raw,warm_days,40783,30.705882352941178,66.58823529411765,35.88235294117648,9.840602850241002
fixed_w11_t7_raw,warm_days,40785,30.823529411764707,69.0,38.17647058823529,10.465957721572611
fixed_w11_t7_raw,warm_days,40789,33.0,66.05882352941177,33.05882352941177,9.03309054658292
fixed_w11_t7_raw,warm_days,40791,33.76470588235294,74.52941176470588,40.76470588235294,11.175745326864543
fixed_w11_t7_raw,warm_days,40792,34.11764705882353,47.588235294117645,13.470588235294116,3.6517709507473928
fixed_w11_t7_raw,warm_days,40793,34.76470588235294,73.3529411764706,38.58823529411765,10.582098901690147
fixed_w11_t7_raw,warm_days,40794,31.58823529411765,73.70588235294117,42.11764705882352,11.546986206950027
fixed_w11_t7_raw,warm_days,40796,31.705882352941178,101.3529411764706,69.64705882352942,19.18931337079261
fixed_w11_t7_raw,warm_days,40797,31.941176470588236,93.0,61.05882352941177,16.777296463938892
fixed_w11_t7_raw,warm_days,40798,30.176470588235293,80.82352941176471,50.64705882352942,13.920500667595489
fixed_w11_t7_raw,warm_days,40802,30.529411764705884,59.0,28.470588235294116,7.8083465052860745
fixed_w11_t7_raw,warm_days,40809,33.35294117647059,61.529411764705884,28.176470588235297,7.7040643821118024
fixed_w11_t7_raw,warm_days,40810,31.0,79.05882352941177,48.05882352941177,13.176594357012723
fixed_w11_t7_raw,warm_days,40811,31.470588235294116,75.52941176470588,44.05882352941177,12.104111740335345
fixed_w11_t7_raw,warm_days,40812,30.58823529411765,74.0,43.41176470588235,11.83728107888334
fixed_w11_t7_raw,warm_days,40813,32.411764705882355,79.17647058823529,46.764705882352935,12.843955638732885
fixed_w11_t7_raw,warm_days,40818,31.294117647058822,65.76470588235294,34.470588235294116,9.430895107224247
fixed_w11_t7_raw,warm_days,40821,32.23529411764706,62.294117647058826,30.058823529411768,8.252949315233439
fixed_w11_t7_raw,warm_days,40827,32.88235294117647,65.23529411764706,32.35294117647059,8.904950145097736
fixed_w11_t7_raw,warm_days,40829,33.1764705882353,78.70588235294117,45.52941176470588,12.463294160520485
fixed_w11_t7_raw,warm_days,40831,31.88235294117647,72.6470588235294,40.764705882352935,11.207987575913995
fixed_w11_t7_raw,warm_days,40832,31.647058823529413,65.58823529411765,33.94117647058824,9.277944553044406
fixed_w11_t7_raw,warm_days,40839,31.41176470588235,60.1764705882353,28.764705882352946,8.206462868358425
fixed_w11_t7_raw,warm_days,40841,30.764705882352942,65.41176470588235,34.647058823529406,9.497766934236282
fixed_w11_t7_raw,warm_days,40844,31.41176470588235,80.3529411764706,48.941176470588246,13.509456571433127
fixed_w11_t7_raw,warm_days,40847,29.058823529411764,97.23529411764706,68.17647058823529,18.703267645514202
fixed_w11_t7_raw,warm_days,40848,30.235294117647058,79.70588235294117,49.470588235294116,13.552421012961382
fixed_w11_t7_raw,warm_days,40849,30.0,73.82352941176471,43.82352941176471,12.271547740098056
fixed_w11_t7_raw,warm_days,40851,30.529411764705884,69.3529411764706,38.82352941176471,10.663100752365496
fixed_w11_t7_raw,warm_days,40853,31.88235294117647,76.23529411764706,44.35294117647059,12.24351527251893
fixed_w11_t7_raw,warm_days,40854,32.0,70.11764705882354,38.117647058823536,10.444454145918083
fixed_w11_t7_raw,warm_days,40856,33.588235294117645,53.35294117647059,19.764705882352942,5.37657925091929
fixed_w11_t7_raw,warm_days,40857,32.705882352941174,114.52941176470588,81.82352941176471,22.705082519286712
fixed_w11_t7_raw,warm_days,40858,31.41176470588235,35.76470588235294,4.3529411764705905,1.121167809710009
fixed_w11_t7_raw,warm_days,40859,29.764705882352942,60.88235294117647,31.11764705882353,8.533643417572437
fixed_w11_t7_raw,warm_days,40870,32.64705882352941,64.0,31.352941176470587,8.552101079471674
fixed_w11_t7_raw,warm_days,40873,31.058823529411764,67.76470588235294,36.705882352941174,10.057263000910304
fixed_w11_t7_raw,warm_days,40875,33.705882352941174,56.64705882352941,22.94117647058824,6.278675569918072
fixed_w11_t7_raw,warm_days,40876,33.470588235294116,70.23529411764706,36.76470588235294,10.117804860954655
fixed_w11_t7_raw,warm_days,40877,30.41176470588235,53.35294117647059,22.941176470588236,6.314540907272262
